,description,google_link,link,name,search,thumbnail
1514,"CALL TO ACTION - WACO: Centex Action Network (Waco's Indivisible group) is 
asking your help ... 9th from 5- 7 p.m. at the Texas Ranger Hall of Fame in Waco.",http://www.google.com/url?q=https://www.facebook.com/indivisibleatx/posts/1826963097555013&sa=U&ved=0ahUKEwjyldC4g4nTAhUk2IMKHZEwDlAQFgg_MAg&usg=AFQjCNEOxjNG_r-EmLjCXozXeqHLShaWdg,https://www.facebook.com/indivisibleatx/posts/1826963097555013,Indivisibleatx - CALL TO ACTION - WACO: Centex Action... | Facebook,"Waco , TX indivisible",
1516,"Indivisible Eastside (WA), resists President Trump's agenda. As a local chapter of 
the Indivisible Movement, we cover Bellevue, Kirkland, Issaquah & more.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleEastside/&sa=U&ved=0ahUKEwiei_S4g4nTAhWJ0YMKHRVNCT4QFggUMAA&usg=AFQjCNGvyLSn5gkOIJGVLGDh8B26Pc0MCw,https://www.facebook.com/IndivisibleEastside/,Indivisible Eastside - WA - Home | Facebook,"Bellevue , WA indivisible",
1517,"Indivisible WA CD1 General Membership Meeting ..... If you live in Bellevue, 
Redmond, or Kirkland, please join Washington Environmental Women's Alliance
 ...",http://www.google.com/url?q=https://www.indivisiblewa.com/events/&sa=U&ved=0ahUKEwiei_S4g4nTAhWJ0YMKHRVNCT4QFggZMAE&usg=AFQjCNGCGXO8BV5pToQJmI-aK1pWAwtBgA,https://www.indivisiblewa.com/events/,Events — INDIVISIBLE WA,"Bellevue , WA indivisible",
1519,"Indivisible Eastside (WA), resists President Trump's agenda. As a local chapter of 
the Indivisible Movement, we cover Bellevue, Kirkland, Issaquah & more.",http://www.google.com/url?q=http://indivisibleeastside.com/&sa=U&ved=0ahUKEwiei_S4g4nTAhWJ0YMKHRVNCT4QFggkMAM&usg=AFQjCNEPOHeB70D0gW--GXBTtkmE53wJ5A,http://indivisibleeastside.com/,"Our Purpose: Indivisible Eastside, Indivisible Bellevue","Bellevue , WA indivisible",
1525,"Indivisible Seattle (7th & 9th districts) - 3000+ and growing fast ""This group is 
focused on blocking the agenda of ... Eastside – Redmond/Bellevue Area – 800+.",http://www.google.com/url?q=https://indivisiblewashingtonguide.com/indivisible-organizations-in-washgington/&sa=U&ved=0ahUKEwiei_S4g4nTAhWJ0YMKHRVNCT4QFghFMAk&usg=AFQjCNEXO2wGwG2mctwq0KrCHeZDr77l8Q,https://indivisiblewashingtonguide.com/indivisible-organizations-in-washgington/,Indivisible Organizations in Washington – Action guide,"Bellevue , WA indivisible",
1526,"Connecticut, 2nd District, Indivisible shared John Jock McClellan's post. .... Fri 4:
30 PM EST · 205 Church St, New Haven, CT 06510-1801, United States.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleCT2/&sa=U&ved=0ahUKEwiozsC5g4nTAhXs4IMKHeexCXIQFggUMAA&usg=AFQjCNEnLHK7cYim1x_IGSTOKA-HCc5oFg,https://www.facebook.com/IndivisibleCT2/,"Connecticut, 2nd District, Indivisible - Home | Facebook","New Haven , CT indivisible",
1527,"Action Together Connecticut-New Haven County. ... of autonomous but allied 
chapters across CT standing indivisible in upholding progressive American 
values.",http://www.google.com/url?q=https://www.facebook.com/ActionTogetherNewHavenCounty/&sa=U&ved=0ahUKEwiozsC5g4nTAhXs4IMKHeexCXIQFggZMAE&usg=AFQjCNEjnUmKqWYubVh64ROVvwUfel9HCQ,https://www.facebook.com/ActionTogetherNewHavenCounty/,Action Together Connecticut-New Haven County - Home | Facebook,"New Haven , CT indivisible",
1528,"Action Together Connecticut is a coalition of autonomous but allied chapters 
across the state of Connecticut standing indivisible in upholding progressive ...",http://www.google.com/url?q=https://www.meetup.com/Resist-New-Haven/events/237772355/&sa=U&ved=0ahUKEwiozsC5g4nTAhXs4IMKHeexCXIQFggeMAI&usg=AFQjCNFibXe_yvQVQDo7klJH5smD7qcpYg,https://www.meetup.com/Resist-New-Haven/events/237772355/,Action Together CT (New Haven County) monthly meeting - #Resist ...,"New Haven , CT indivisible",
1535,"Yesterday at 10:36am · Salt Lake City, UT. Hey, all! I'm here filming with Utah 
Indivisible. We're at Xpression Media in SLC doing our first commercial, and we ...",http://www.google.com/url?q=https://www.facebook.com/groups/411324352590429/&sa=U&ved=0ahUKEwj30eq5g4nTAhUJ4oMKHQkSBTkQFggUMAA&usg=AFQjCNEUqm7_XepgLxifAa0AAzFn0r5LIA,https://www.facebook.com/groups/411324352590429/,Utah Indivisible Public Group | Facebook,"West Valley City , UT indivisible",
1545,"Launched January 5, 2017, Kansas Indivisible exists to help activists in ...",http://www.google.com/url?q=https://www.meetup.com/Kansas-Indivisible/&sa=U&ved=0ahUKEwjgyKS6g4nTAhXD5YMKHcMCDvkQFggUMAA&usg=AFQjCNEVpIV_68uvFbJjC2S51-CcLX6Mrg,https://www.meetup.com/Kansas-Indivisible/,"Kansas Indivisible (Topeka, KS) | Meetup","Topeka , KS indivisible",
1548,"KS congressional district 3 coming together to organize and take action in ... AM 
CDT · The Kansas Supreme Court 301 SW 10th Avenue Topeka, KS 66612.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleKS/&sa=U&ved=0ahUKEwjgyKS6g4nTAhXD5YMKHcMCDvkQFggrMAM&usg=AFQjCNH01SdJAjytzbej6iLeteT0viKfVQ,https://www.facebook.com/IndivisibleKS/,Indivisible KS-3 - Home | Facebook,"Topeka , KS indivisible",
1549,"Indivisible LFK. ... Sat 1:00 PM CDT · Topeka State Capital Building · Topeka, KS 
.... The Kansas Senate approved Medicaid expansion on Monday, days after ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleLFK/&sa=U&ved=0ahUKEwjgyKS6g4nTAhXD5YMKHcMCDvkQFggwMAQ&usg=AFQjCNFEtdt99eozTck71QXeON2I_fub2A,https://www.facebook.com/IndivisibleLFK/,Indivisible LFK - Home | Facebook,"Topeka , KS indivisible",
1550,"Here in KS, folks are passionate about their health care. Passionate .... The local 
KS legislators have had a busy day in Topeka, representing their constituents.",http://www.google.com/url?q=http://www.indivisiblekc.com/ks-town-hall.html&sa=U&ved=0ahUKEwjgyKS6g4nTAhXD5YMKHcMCDvkQFgg1MAU&usg=AFQjCNF5KwCmGeZWzleLOQ40YVCnp5csEQ,http://www.indivisiblekc.com/ks-town-hall.html,KS Town Hall - Indivisible Kansas City,"Topeka , KS indivisible",
1554,"INDIVISIBLE: CONEJO is a progressive and diverse community organization in 
the Conejo ... Sun 2:00 PM PDT · Lundring Events Center · Thousand Oaks, CA.",http://www.google.com/url?q=https://www.facebook.com/groups/indivisibleconejo/&sa=U&ved=0ahUKEwiKkcq6g4nTAhUBwYMKHVfGAfkQFggUMAA&usg=AFQjCNGmBuezOWDVOVIp77Rz25fnJdzUZg,https://www.facebook.com/groups/indivisibleconejo/,Indivisible: Conejo Public Group | Facebook,"Thousand Oaks , CA indivisible",
1556,"Below are two lists of Ventura County Area GROUPS TAKING INDIVISIBLE 
ACTION ... Indivisible CA-25 Simi Valley Porter Ranch ... Thousand Oaks, CA.",http://www.google.com/url?q=https://www.meetup.com/Humanist-Community-of-Ventura-County/events/236972636/&sa=U&ved=0ahUKEwiKkcq6g4nTAhUBwYMKHVfGAfkQFggfMAI&usg=AFQjCNFBuzNR4KQhkH3ZD_1mVNEIyuZDGg,https://www.meetup.com/Humanist-Community-of-Ventura-County/events/236972636/,Sunday Brunch with Family & Friends - Humanist Community of ...,"Thousand Oaks , CA indivisible",
1558,"12 hours ago ... Join us Monday morning in Thousand Oaks to make calls for Congressional ... 
Phone Bank (Thousand Oaks) for Swing District Candidates Jon Ossoff & James 
Thompson. Monday ... Indivisible: Conejo's 3rd General Meeting.",http://www.google.com/url?q=https://www.indivisibleconejo.org/events/2017/4/3/phone-bank-for-jon-ossoff-james-thompson&sa=U&ved=0ahUKEwiKkcq6g4nTAhUBwYMKHVfGAfkQFggqMAQ&usg=AFQjCNH3BTR6QcsWmph7v7iABv-NnlAj0g,https://www.indivisibleconejo.org/events/2017/4/3/phone-bank-for-jon-ossoff-james-thompson,Phone Bank (Thousand Oaks) for Swing District Candidates Jon ...,"Thousand Oaks , CA indivisible",
1559,"Lundring Activities Center California Lutheran University Thousand Oaks, CA 
91360. RSVP. MAP OF CLU CAMPUS, INCLUDING LUNDRING CENTER: ...",http://www.google.com/url?q=https://www.indivisibleconejo.org/events/2017/4/2/indivisible-conejos-3rd-general-meeting&sa=U&ved=0ahUKEwiKkcq6g4nTAhUBwYMKHVfGAfkQFggwMAU&usg=AFQjCNFkVwQsnHCM9FtnNdv3kot8bUHm5w,https://www.indivisibleconejo.org/events/2017/4/2/indivisible-conejos-3rd-general-meeting,Indivisible: Conejo's 3rd General Meeting — Indivisible: Conejo,"Thousand Oaks , CA indivisible",
1560,"The California Values Act, which would make ours a ""Sanctuary State"" and 
prohibit ... Phone Bank (Thousand Oaks) for Swing District Candidates Jon Ossoff
 ...",http://www.google.com/url?q=https://www.indivisibleconejo.org/&sa=U&ved=0ahUKEwiKkcq6g4nTAhUBwYMKHVfGAfkQFgg1MAY&usg=AFQjCNHi4K3jmZUC8JzkVfIIrtXjYB0fyg,https://www.indivisibleconejo.org/,Indivisible: Conejo,"Thousand Oaks , CA indivisible",
1564,"Silicon Valley Indivisible's photo. FEB28. Silicon Valley ... Hosted by Silicon 
Valley Indivisible. Interested ... 1035 El Monte Ave, Mountain View, California 
94040 ...",http://www.google.com/url?q=https://www.facebook.com/events/615361845340372/&sa=U&ved=0ahUKEwiDgf-6g4nTAhVF5oMKHTIqBKwQFggUMAA&usg=AFQjCNGRShWr9cIuoa-etTkwax4a0bBj9A,https://www.facebook.com/events/615361845340372/,Silicon Valley Indivisible Meet Up - Facebook,"El Monte , CA indivisible",
1567,"Find Meetups in South El Monte, California about Movements and meet people in 
your local community who ... Indivisible OC 45 Tustin, Orange, Anaheim Hills.",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/south_el_monte/movements/&sa=U&ved=0ahUKEwiDgf-6g4nTAhVF5oMKHTIqBKwQFggkMAM&usg=AFQjCNHJL30ljv2Gya78gJ4g9DBaohtiIw,https://www.meetup.com/cities/us/ca/south_el_monte/movements/,Movements Meetups in South El Monte - Meetup,"El Monte , CA indivisible",
1571,We will visit Rep. Royce's Rowland Heights office as a group. More specific ...,http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/visit-rep-royces-rowland-heights-office/&sa=U&ved=0ahUKEwiDgf-6g4nTAhVF5oMKHTIqBKwQFgg5MAc&usg=AFQjCNG8yqcqN7opoURMESwvVdQuL6qG9w,https://indivisibleca-d39.org/eventsingle/visit-rep-royces-rowland-heights-office/,Visit to Rep. Royce's Rowland Heights Office at 3 ... - indivisible ca-d39,"El Monte , CA indivisible",
1572,We will visit Rep. Royce's Rowling Hgts. office as a group. More specific ...,http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/visit-rep-royces-rowland-hgts-office/&sa=U&ved=0ahUKEwiDgf-6g4nTAhVF5oMKHTIqBKwQFghBMAg&usg=AFQjCNEDDQGGmmc9p3UUK9ykHEUNCHh_7A,https://indivisibleca-d39.org/eventsingle/visit-rep-royces-rowland-hgts-office/,Visit to Rep. Royce's Rowland Hgts. Office at 3 ... - indivisible ca-d39,"El Monte , CA indivisible",
1573,Some say Americans don't care about Trump's tax returns. Los Angeles (and ...,http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/tax-march-los-angeles/&sa=U&ved=0ahUKEwiDgf-6g4nTAhVF5oMKHTIqBKwQFghJMAk&usg=AFQjCNGRs6bWQkYqx0dxliDbhhHMHumEpg,https://indivisibleca-d39.org/eventsingle/tax-march-los-angeles/,Tax March Los Angeles 10:00AM - 4:00PM - INDIVISIBLE CA-D39,"El Monte , CA indivisible",
1574,"Standing indivisible to fight the Trump agenda. Together, we have ... Wed 6:30 
PM PST · 935 Detroit Ave, Concord, CA 94518-2501, United States. 39 people ...",http://www.google.com/url?q=https://www.facebook.com/indivisible4c/&sa=U&ved=0ahUKEwjZ6M-7g4nTAhUH7IMKHX0UD9MQFggUMAA&usg=AFQjCNGcEH24ymqgMr_R7sg7wCpUZDPZIQ,https://www.facebook.com/indivisible4c/,Indivisible Central Contra Costa County - Home | Facebook,"Concord , CA indivisible",
1579,Our mission and methods are outlined in the Indivisible Guide. ... Please ...,http://www.google.com/url?q=https://www.meetup.com/Resist-Oakland/events/237879072/&sa=U&ved=0ahUKEwjZ6M-7g4nTAhUH7IMKHX0UD9MQFggxMAU&usg=AFQjCNFzlpsyqgP2aNT69n7DJH61RK5zgQ,https://www.meetup.com/Resist-Oakland/events/237879072/,Indivisible Lake Merritt Biweekly Meeting - #Resist: Oakland ...,"Concord , CA indivisible",
1582,"RESISTING THE TRUMP AGENDA FROM CA'S 11TH CONGRESSIONAL ... 
Moraga, Danville, Alamo, Walnut Creek, Pleasant Hill, Concord, Clayton, 
Baypoint, ...",http://www.google.com/url?q=http://www.indivisibleca11.com/&sa=U&ved=0ahUKEwjZ6M-7g4nTAhUH7IMKHX0UD9MQFghEMAg&usg=AFQjCNHTka6ZTDBRG-ZkQ4G0mhaOypqfTw,http://www.indivisibleca11.com/,Indivisible CA-11: Home,"Concord , CA indivisible",
1584,"Indivisible Simi Valley was feeling hopeful. · March 3 at ... You can read all 
California legislation here before you get caught up in he said, she said 
scenarios.",http://www.google.com/url?q=https://www.facebook.com/Indivisible-Simi-Valley-1844216785840984/&sa=U&ved=0ahUKEwiPgIq8g4nTAhVB8IMKHb47BaQQFggUMAA&usg=AFQjCNG7bK4z4JbOFjzzX9W4SadC_8Z3hw,https://www.facebook.com/Indivisible-Simi-Valley-1844216785840984/,Indivisible Simi Valley - Home | Facebook,"Simi Valley , CA indivisible",
1588,"SNAP Seabridge Neighborhood Association of Progressives Oxnard, CA 93035 
www.snapoxnard.org. Indivisible CA-25 Simi Valley Porter Ranch Simi Valley ...",http://www.google.com/url?q=https://www.meetup.com/Humanist-Community-of-Ventura-County/events/236972636/&sa=U&ved=0ahUKEwiPgIq8g4nTAhVB8IMKHb47BaQQFggqMAQ&usg=AFQjCNFBuzNR4KQhkH3ZD_1mVNEIyuZDGg,https://www.meetup.com/Humanist-Community-of-Ventura-County/events/236972636/,Sunday Brunch with Family & Friends - Humanist Community of ...,"Simi Valley , CA indivisible",
1589,Concerned about where the country is heading? You're not alone. Join others ...,http://www.google.com/url?q=https://www.meetup.com/en-AU/Resist-Simi-Valley/&sa=U&ved=0ahUKEwiPgIq8g4nTAhVB8IMKHb47BaQQFggvMAU&usg=AFQjCNGTRsH03h9dpiYPOJZn47abDGjJVw,https://www.meetup.com/en-AU/Resist-Simi-Valley/,"#Resist: Simi Valley (Simi Valley, CA) | Meetup","Simi Valley , CA indivisible",
1590,"Check the Indivisible Guide's action calendar. ... Pizza in Newhall; Sat, Mar 25, 
12pm-5pm: Simi Valley Voter Registration Training - help CA-25 swing left!",http://www.google.com/url?q=http://www.indivisiblelosangeles.com/action.html&sa=U&ved=0ahUKEwiPgIq8g4nTAhVB8IMKHb47BaQQFgg7MAY&usg=AFQjCNFDTJTROxiT-s8rWbjDWTDrJ9_Ygw,http://www.indivisiblelosangeles.com/action.html,Action - Indivisible​​Los Angeles,"Simi Valley , CA indivisible",
1592,"Feb 28, 2017 ... Steve Knight (CA-25), whose district stretches from Simi Valley all the way to 
Lancaster, is holding his one and only Town Hall this Saturday, ...",http://www.google.com/url?q=https://www.indivisibleconejo.org/news/2017/2/28/sign-up-and-carpool-to-steve-knights-town-hall&sa=U&ved=0ahUKEwiPgIq8g4nTAhVB8IMKHb47BaQQFghGMAg&usg=AFQjCNEh9lYkiWG-z1Vdo-Ac3M8CruVVRA,https://www.indivisibleconejo.org/news/2017/2/28/sign-up-and-carpool-to-steve-knights-town-hall,Carpool to Steve Knight's Town Hall! — Indivisible: Conejo,"Simi Valley , CA indivisible",
1594,"Jerry Moran Office Visit - #ResistTrumpTuesdays. Tuesday, April 4. 10:00AM - 11:
00AM Jerry Moran's Office 23600 College Blvd. Suite 201, KS, 66061.",http://www.google.com/url?q=http://indivisibleks.org/&sa=U&ved=0ahUKEwi63LG8g4nTAhUs2oMKHc60AKkQFggUMAA&usg=AFQjCNE3aSBhdukViKNF5CPg-gdkWV6aGA,http://indivisibleks.org/,Indivisible Kansas,"Olathe , KS indivisible",
1595,"Indivisible KS-3 shared a post. · March 30 at 10:47pm · .... Sat 8:15 AM CDT · 100 
E Santa Fe St, Olathe, KS 66061-3409, United States. 87 people interested · 29 ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleKS/&sa=U&ved=0ahUKEwi63LG8g4nTAhUs2oMKHc60AKkQFggZMAE&usg=AFQjCNH01SdJAjytzbej6iLeteT0viKfVQ,https://www.facebook.com/IndivisibleKS/,Indivisible KS-3 - Home | Facebook,"Olathe , KS indivisible",
1598,"Feb 15, 2017 ... Our Senators and Representatives have not scheduled any Kansas City ... 11:
15am, Offices of Senator Moran, 23600 College Blvd, Olathe, KS ...",http://www.google.com/url?q=http://www.indivisiblekc.com/calls-to-action&sa=U&ved=0ahUKEwi63LG8g4nTAhUs2oMKHc60AKkQFggnMAQ&usg=AFQjCNFM2vO2cFrxg5twceoV3xfdWH4hXA,http://www.indivisiblekc.com/calls-to-action,Indivisible Kansas City - Calls to Action,"Olathe , KS indivisible",
1599,"Jan 14, 2017 ... Our Senators and Representatives have not scheduled any Kansas City ... 11:
15am, Offices of Senator Moran, 23600 College Blvd, Olathe, KS ...",http://www.google.com/url?q=http://www.indivisiblekc.com/calls-to-action/category/facebook&sa=U&ved=0ahUKEwi63LG8g4nTAhUs2oMKHc60AKkQFggtMAU&usg=AFQjCNF_4K4KI7ip0gbVvT2spX5hzdhfSg,http://www.indivisiblekc.com/calls-to-action/category/facebook,Category: Facebook - Indivisible Kansas City,"Olathe , KS indivisible",
1600,"Hear from Andrew Heinicke, School psychologist with Olathe Kansas School 
District as ... My city of Olathe is looking to improve our lives through park 
initiatives and ... Indivisible is coming in to help change this tide of apathy in my 
generation ...",http://www.google.com/url?q=https://www.indivisible.us/andrew-heinicke-school-psychologist-with-olathe-kansas-school-district/&sa=U&ved=0ahUKEwi63LG8g4nTAhUs2oMKHc60AKkQFggzMAY&usg=AFQjCNHsevbQ6a-rG1CeQp2Dz8fKsaFMVg,https://www.indivisible.us/andrew-heinicke-school-psychologist-with-olathe-kansas-school-district/,"Andrew Heinicke, School psychologist with Olathe Kansas School ...","Olathe , KS indivisible",
1604,"Linda Crenshaw's photo. FEB2. Clarksville Area Indivisible Group ... Lasaters 
Coffee & Tea - Wilma. 2250 Wilma Rudolph Blvd, Clarksville, Tennessee 37040 ...",http://www.google.com/url?q=https://www.facebook.com/events/1884107811872957&sa=U&ved=0ahUKEwii9Nq8g4nTAhWM8YMKHVKXBqkQFggUMAA&usg=AFQjCNGSEuqjR0izd7BwlOM8JXa2LI53hA,https://www.facebook.com/events/1884107811872957,Clarksville Area Indivisible Group - Facebook,"Clarksville , TN indivisible",
1605,"Clarksville Indivisible. 37 likes · 1 ... Clarksville TN Christian Women's 
Connection. Community ... Clarksville Indivisible updated their profile picture. · 
February ...",http://www.google.com/url?q=https://www.facebook.com/Clarksville-Indivisible-201640946977090/&sa=U&ved=0ahUKEwii9Nq8g4nTAhWM8YMKHVKXBqkQFggZMAE&usg=AFQjCNHuvHijMDslXv1kF5Gc3HSfxUrvCQ,https://www.facebook.com/Clarksville-Indivisible-201640946977090/,Clarksville Indivisible | Facebook,"Clarksville , TN indivisible",
1606,"Indivisible has a really comprehensive guide with great ideas for how to engage 
politically. We can use an excerpt ... #Resist: Clarksville ... 5 research steps we 
can take together (Thanks Indivisible!) Ieri · 10:00 .... Clarksville, TN. Fondato: 3 ...",http://www.google.com/url?q=https://www.meetup.com/it-IT/Resist-Clarksville/events/237500637/&sa=U&ved=0ahUKEwii9Nq8g4nTAhWM8YMKHVKXBqkQFggeMAI&usg=AFQjCNHleVC40owbdtnlmBAQzFhIl27Uew,https://www.meetup.com/it-IT/Resist-Clarksville/events/237500637/,5 research steps we can take together (Thanks Indivisible!) - #Resist ...,"Clarksville , TN indivisible",
1615,"Currently under maintenance. Please check back soon. Copyright © 2017 
IndivisibleDFW - All Rights Reserved. Powered by GoDaddy.",http://www.google.com/url?q=https://www.indivisibledfw.org/&sa=U&ved=0ahUKEwi534C9g4nTAhXJ1IMKHUbXCZkQFggeMAI&usg=AFQjCNERx82I85KlvJcv30YlLnaEjiHSOA,https://www.indivisibledfw.org/,Indivisible DFW,"Denton , TX indivisible",
1617,"Enough is Enough - Indivisible N.TX Progressive Alliance, Dallas County, Texas. 
304 likes · 1 talking about this. Political Party.",http://www.google.com/url?q=https://www.facebook.com/enoughisenoughindivisibleNTXprogressivealliance/&sa=U&ved=0ahUKEwi534C9g4nTAhXJ1IMKHUbXCZkQFggpMAQ&usg=AFQjCNGsXzVkOa43tun0sbcDuCimjparbg,https://www.facebook.com/enoughisenoughindivisibleNTXprogressivealliance/,Enough is Enough - Indivisible N.TX Progressive Alliance - Home ...,"Denton , TX indivisible",
1618,"Indivisible TX-30, Dallas, Texas. 122 likes · 6 talking about this. Inspired by the 
Indivisible Guide. Progressive Action in Dallas to resist the Trump...",http://www.google.com/url?q=https://www.facebook.com/indivisibletx30/&sa=U&ved=0ahUKEwi534C9g4nTAhXJ1IMKHUbXCZkQFgguMAU&usg=AFQjCNFPzReMT4PYGiqoT4Cxuf4rOeIGkA,https://www.facebook.com/indivisibletx30/,Indivisible TX-30 - Home | Facebook,"Denton , TX indivisible",
