title,full_title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Sen,Senator,Olympia,J.,Snowe,,,R,ME,Senior Seat,0,F,202-224-5344,202-224-1946,http://snowe.senate.gov/,http://www.snowe.senate.gov/public/index.cfm/contact?p=email,154 Russell Senate Office Building,S000663,26885,S4ME00055,300091,N00000480,SenatorSnowe,http://www.opencongress.org/wiki/Olympia_Snowe,http://youtube.com/senatorolympiasnowe,1.65865E+14,,I,2/21/47,
Rep,Representative,Victor,F.,Snyder,,Vic,D,AR,2,0,M,,,http://www.house.gov/snyder,,,S000672,434,H6AR02203,400383,N00008188,,http://www.opencongress.org/wiki/Victor_Snyder,http://youtube.com/VicSnyderAR02,,,,9/27/47,
Sen,Senator,Arlen,,Specter,,,D,PA,Senior Seat,0,M,,,http://specter.senate.gov/,,,S000709,53340,S6PA00100,300092,N00001604,SenArlenSpecter,http://www.opencongress.org/wiki/Arlen_Specter,http://youtube.com/SenatorArlenSpecter,,,III,2/12/30,
Rep,Representative,John,McKee,Spratt,Jr.,,D,SC,5,0,M,,,http://www.house.gov/spratt,,,S000749,27065,H2SC05052,400386,N00002492,,http://www.opencongress.org/wiki/John_Spratt,http://youtube.com/JohnMSpratt,,,,11/1/42,
Sen,Senator,Debbie,Ann,Stabenow,,,D,MI,Senior Seat,1,F,202-224-4822,202-228-0325,http://www.stabenow.senate.gov,http://www.stabenow.senate.gov/?p=contact,731 Hart Senate Office Building,S000770,515,S8MI00281,300093,N00004118,SenStabenow,http://www.opencongress.org/wiki/Debbie_Stabenow,http://youtube.com/senatorstabenow,,,I,4/29/50,Sen.Stabenow@opencongress.org
Rep,Representative,Fortney,H.,Stark,,Pete,D,CA,13,0,M,202-225-5065,202-226-3805,http://www.house.gov/stark,http://www.house.gov/stark/contact/index.htm,239 Cannon House Office Building,S000810,26736,H6CA09023,400387,N00007397,petestark,http://www.opencongress.org/wiki/Fortney_Stark,http://youtube.com/repstark,repstark,,,11/11/31,
Rep,Representative,Clifford,B.,Stearns,,Cliff,R,FL,6,0,M,202-225-5744,202-225-3973,http://www.house.gov/stearns,http://www.house.gov/writerep,2306 Rayburn House Office Building,S000822,26803,H8FL06056,400388,N00002782,RepCliffStearns,http://www.opencongress.org/wiki/Clifford_Stearns,http://youtube.com/Repcliffstearns,RepCliffStearns,,,4/16/41,
Sen,Senator,Ted,F.,Stevens,,,R,AK,Senior Seat,0,M,,,http://stevens.senate.gov/,,,S000888,53268,S2AK00010,300094,N00007997,,http://www.opencongress.org/wiki/Ted_Stevens,,,,II,11/18/23,
Rep,Representative,Bart,T.,Stupak,,,D,MI,1,0,M,,,http://www.house.gov/stupak,,,S001045,26912,H2MI01068,400391,N00004196,,http://www.opencongress.org/wiki/Bart_Stupak,http://youtube.com/BartStupak,,,,2/29/52,
Sen,Senator,John,E.,Sununu,,,R,NH,Junior Seat,0,M,,,http://sununu.senate.gov/,,,S001078,617,S0NH00201,300095,N00000397,,http://www.opencongress.org/wiki/John_Sununu,,,,II,9/10/64,
Sen,Senator,Jefferson,B.,Sessions,,Jeff,R,AL,Junior Seat,1,M,202-224-4124,202-224-3149,http://www.sessions.senate.gov/public,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,326 Russell Senate Office Building,S001141,443,S6AL00195,300088,N00003062,SenatorSessions,http://www.opencongress.org/wiki/Jefferson_Sessions,http://youtube.com/SenatorSessions,23444159584,,II,12/24/46,Sen.Sessions@opencongress.org
Sen,Senator,Gordon,Harold,Smith,,,R,OR,Junior Seat,0,M,,,http://gsmith.senate.gov/,,,S001142,425,S6OR00094,300090,N00007815,,http://www.opencongress.org/wiki/Gordon_Harold_Smith,,,,II,5/25/52,
Rep,Representative,Mark,Edward,Souder,,,R,IN,3,0,M,,,http://souder.house.gov,,,S001143,21780,H4IN04099,400385,N00003844,,http://www.opencongress.org/wiki/Mark_Souder,,,,,7/18/50,
Rep,Representative,Christopher,H.,Shays,,,R,CT,4,0,M,,,http://www.house.gov/shays,,,S001144,26789,H8CT04057,400370,N00000652,ShaysCongress,http://www.opencongress.org/wiki/Christopher_Shays,,,,,10/18/45,
Rep,Representative,Janice,D.,Schakowsky,,Jan,D,IL,9,1,F,202-225-2111,,http://schakowsky.house.gov,,2367 Rayburn House Office Building,S001145,6387,H8IL09067,400360,N00004724,JanSchakowsky,http://www.opencongress.org/wiki/Janice_Schakowsky,http://youtube.com/repschakowsky,1.60144E+11,,,5/26/44,Rep.Schakowsky@opencongress.org
Rep,Representative,Michael,K.,Simpson,,Mike,R,ID,2,1,M,202-225-5531,,http://simpson.house.gov,,2084 Rayburn House Office Building,S001148,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,http://youtube.com/CongMikeSimpson,96007744606,,,9/8/50,Rep.Simpson@opencongress.org
Rep,Representative,Adam,B.,Schiff,,,D,CA,28,1,M,202-225-4176,,http://schiff.house.gov,,2372 Rayburn House Office Building,S001150,9489,H0CA27085,400361,N00009585,RepAdamSchiff,http://www.opencongress.org/wiki/Adam_Schiff,http://youtube.com/adamschiff,9086721830,,,6/22/60,Rep.Schiff@opencongress.org
Rep,Representative,Hilda,L.,Solis,,,D,CA,32,0,F,,,http://solis.house.gov,,,S001153,3585,H0CA31087,400384,N00009586,,http://www.opencongress.org/wiki/Hilda_Solis,,,,,10/20/57,
Rep,Representative,Bill,,Shuster,,,R,PA,9,1,M,202-225-2431,,http://shuster.house.gov,,2079 Rayburn House Office Building,S001154,55693,H2PA09035,409888,N00013770,RepBillShuster,http://www.opencongress.org/wiki/Bill_Shuster,http://youtube.com/repshuster,54386677806,,,1/10/61,Rep.Shuster@opencongress.org
Rep,Representative,John,A.,Sullivan,,,R,OK,1,0,M,202-225-2211,202-225-9187,http://www.house.gov/sullivan,http://sullivan.house.gov/zipauth.html,434 Cannon House Office Building,S001155,24559,H2OK01093,400392,N00013847,USRepSullivan,http://www.opencongress.org/wiki/John_Sullivan,http://youtube.com/SullivanOK01,1.70753E+11,,,1/1/65,
Rep,Representative,Linda,T.,SÃ¡nchez,,,D,CA,38,1,F,202-225-6676,,https://lindasanchez.house.gov,,2329 Rayburn House Office Building,S001156,29674,H2CA39078,400355,N00024870,RepLindaSanchez,http://www.opencongress.org/wiki/Linda_Sanchez,http://youtube.com/LindaTSanchez,1.10686E+14,,,1/28/69,Rep.Lindasanchez@opencongress.org
Rep,Representative,David,,Scott,,,D,GA,13,1,M,202-225-2939,,http://davidscott.house.gov,,225 Cannon House Office Building,S001157,7826,H2GA13012,400363,N00024871,RepDavidScott,http://www.opencongress.org/wiki/David_Scott,http://youtube.com/RepDavidScott,1.13304E+11,,,6/27/45,Rep.Davidscott@opencongress.org
Rep,Representative,John,Tony,Salazar,,,D,CO,3,0,M,,,http://www.house.gov/salazar,,,S001158,29778,H4CO03167,400620,N00026431,,http://www.opencongress.org/wiki/John_Salazar,,,,,7/21/53,
Rep,Representative,Allyson,Y.,Schwartz,,,D,PA,13,0,F,202-225-6111,202-226-0611,http://schwartz.house.gov,http://schwartz.house.gov/serving-you/email-me,1227 Longworth House Office Building,S001162,5239,H4PA13124,400647,N00001579,,http://www.opencongress.org/wiki/Allyson_Schwartz,http://youtube.com/repallysonschwartz,2.44001E+14,,,10/3/48,
Sen,Senator,Ken,,Salazar,,,D,CO,Junior Seat,0,M,,,http://salazar.senate.gov,,,S001163,1541,S4CO00163,400619,N00026892,,http://www.opencongress.org/wiki/Ken_Salazar,http://youtube.com/SenatorSalazar,,,III,3/2/55,
Rep,Representative,Jean,,Schmidt,,,R,OH,2,0,F,202-225-3164,202-225-1992,http://www.house.gov/schmidt,http://www.house.gov/schmidt/contact.shtml,2464 Rayburn House Office Building,S001164,45475,H6OH02086,412010,N00027526,,http://www.opencongress.org/wiki/Jean_Schmidt,,1.0813E+11,,,11/29/51,
Rep,Representative,Albio,,Sires,,,D,NJ,8,1,M,202-225-7919,,http://sires.house.gov,,2342 Rayburn House Office Building,S001165,22510,H6NJ13191,412186,N00027523,RepSires,http://www.opencongress.org/wiki/Albio_Sires,http://youtube.com/RepSiresNJ13,81058818750,,,1/26/51,Rep.Sires@opencongress.org
Rep,Representative,Bill,,Sali,,,R,ID,1,0,M,,,http://sali.house.gov,,,S001167,2916,H6ID01177,412201,N00027644,,http://www.opencongress.org/wiki/William_Sali,,,,,2/17/54,
Rep,Representative,John,P.,Sarbanes,,,D,MD,3,1,M,202-225-4016,,https://sarbanes.house.gov,,2444 Rayburn House Office Building,S001168,66575,H6MD03292,412212,N00027751,RepSarbanes,http://www.opencongress.org/wiki/John_Sarbanes,,RepSarbanes,,,5/22/62,Rep.Sarbanes@opencongress.org
Rep,Representative,Joe,,Sestak,,,D,PA,7,0,M,,,http://sestak.house.gov,,,S001169,58333,H6PA07105,412232,N00028049,JoeSestak,http://www.opencongress.org/wiki/Joseph_Sestak,http://youtube.com/Sestak07,,,,12/12/51,
Rep,Representative,Carol,,Shea-Porter,,,D,NH,1,1,F,202-225-5456,,http://shea-porter.house.gov,,1530 Longworth House Office Building,S001170,65891,H6NH01230,412219,N00028091,RepSheaPorter,http://www.opencongress.org/wiki/Carol_Shea-Porter,http://youtube.com/RepCarolSheaPorter,4.22461E+14,,,12/2/52,Rep.Shea-porter@opencongress.org
Rep,Representative,Heath,,Shuler,,,D,NC,11,0,M,202-225-6401,202-226-6422,http://shuler.house.gov,http://shuler.house.gov/zipauth.htm,229 Cannon House Office Building,S001171,57781,H6NC11172,412225,N00027655,,http://www.opencongress.org/wiki/Heath_Shuler,http://youtube.com/RepHeathShuler,CongressmanShuler,,,12/31/71,
Rep,Representative,Adrian,,Smith,,,R,NE,3,1,M,202-225-6435,,http://adriansmith.house.gov,,320 Cannon House Office Building,S001172,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,http://youtube.com/RepAdrianSmith,,,,12/19/70,Rep.Adriansmith@opencongress.org
Rep,Representative,Zachary,T.,Space,,Zack,D,OH,18,0,M,,,http://space.house.gov,,,S001173,56847,H6OH18157,412229,N00027902,,http://www.opencongress.org/wiki/Zachary_Space,,,,,1/27/61,
Rep,Representative,Betty,,Sutton,,,D,OH,13,0,F,202-225-3401,202-225-2266,http://sutton.house.gov,http://sutton.house.gov/about/emailform.cfm,1519 Longworth House Office Building,S001174,8394,H6OH13133,412228,N00027901,,http://www.opencongress.org/wiki/Betty_Sutton,http://youtube.com/RepBettySutton,6871203036,,,7/31/63,
Rep,Representative,Jackie,,Speier,,,D,CA,14,1,F,202-225-3531,,http://speier.house.gov,,2465 Rayburn House Office Building,S001175,8425,H8CA12171,412259,N00029649,RepSpeier,http://www.opencongress.org/wiki/K._Jacqueline_Speier,http://youtube.com/jackiespeierca12,99332606976,,,5/14/50,Rep.Speier@opencongress.org
Rep,Representative,Steve,Joseph,Scalise,,,R,LA,1,1,M,202-225-3015,,http://scalise.house.gov,,2338 Rayburn House Office Building,S001176,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,http://youtube.com/RepSteveScalise,50936151681,,,10/6/65,Rep.Scalise@opencongress.org
Del,Senator,Gregorio,Kilili Camacho,Sablan,,,D,MP,0,1,M,202-225-2646,,http://sablan.house.gov,,2411 Rayburn House Office Building,S001177,110903,H8MP00041,412312,N00030418,,http://www.opencongress.org/wiki/Gregorio_Sablan,http://youtube.com/CongressmanSablan,1.53424E+11,,,1/19/55,Rep.Sablan@opencongress.org
Rep,Representative,Mark,H.,Schauer,,,D,MI,7,0,M,,,http://schauer.house.gov,,,S001178,12023,H8MI07096,412313,N00029327,,http://www.opencongress.org/wiki/Mark_Schauer,http://youtube.com/RepMarkSchauer,,,,10/2/61,
Rep,Representative,Aaron,,Schock,,,R,IL,18,0,M,202-225-6201,202-225-9249,http://schock.house.gov,https://schock.house.gov/contact/contactform.htm?zip5=,2464 Rayburn House Office Building,S001179,33428,H8IL18043,412314,N00029273,AaronSchock,http://www.opencongress.org/wiki/Aaron_Schock,http://youtube.com/repaaronschock,70882853544,,,5/28/81,
Rep,Representative,Kurt,,Schrader,,,D,OR,5,1,M,202-225-5711,,http://schrader.house.gov,,2431 Rayburn House Office Building,S001180,10813,H8OR05107,412315,N00030071,RepSchrader,http://www.opencongress.org/wiki/Kurt_Schrader,http://youtube.com/repkurtschrader,94978896695,,,10/19/51,Rep.Schrader@opencongress.org
Sen,Senator,Jeanne,,Shaheen,,,D,NH,Senior Seat,1,F,202-224-2841,202-228-3194,https://www.shaheen.senate.gov,http://www.shaheen.senate.gov/contact/,506 Hart Senate Office Building,S001181,1663,S0NH00219,412323,N00024790,SenatorShaheen,http://www.opencongress.org/wiki/Jeanne_Shaheen,http://youtube.com/senatorshaheen,1.27504E+14,,II,1/28/47,Sen.Shaheen@opencongress.org
Rep,Representative,Robert,T.,Schilling,,Bobby,R,IL,17,0,M,202-225-5905,202- 225-5396,http://schilling.house.gov/,,507 Cannon House Office Building,S001182,116570,H0IL17059,412423,N00030668,RepSchilling,http://www.opencongress.org/wiki/Bobby_Schilling,http://youtube.com/repbobbyschilling,1.28585E+14,,,1/23/64,
Rep,Representative,David,,Schweikert,,,R,AZ,6,1,M,202-225-2190,,http://schweikert.house.gov,,2059 Rayburn House Office Building,S001183,106387,H4AZ06045,412399,N00006460,RepDavid,http://www.opencongress.org/wiki/David_Schweikert,http://youtube.com/RepDavidSchweikert,1.50338E+14,,,3/3/62,Rep.Schweikert@opencongress.org
Sen,Senator,Tim,,Scott,,,R,SC,Junior Seat,1,M,202-224-6121,,https://www.scott.senate.gov,,520 Hart Senate Office Building,S001184,11940,H0SC01279,412471,N00031782,SenatorTimScott,http://www.opencongress.org/wiki/Tim_Scott,http://youtube.com/SenatorTimScott,1.63208E+14,,III,9/19/65,Sen.Scott@opencongress.org
Rep,Representative,Terri,A.,Sewell,,,D,AL,7,1,F,202-225-2665,,https://sewell.house.gov,,2201 Rayburn House Office Building,S001185,121621,H0AL07086,412396,N00030622,RepTerriSewell,http://www.opencongress.org/wiki/Terri_Sewell,http://youtube.com/RepSewell,1.17758E+14,,,1/1/65,Rep.Sewell@opencongress.org
Rep,Representative,Steve,,Southerland,,,R,FL,2,0,M,202-225-5235,202-225-5615,http://southerland.house.gov,https://southerland.house.gov/index.cfm/email-me,1229 Longworth House Office Building,S001186,124329,H0FL02110,412408,N00031204,Rep_Southerland,http://www.opencongress.org/wiki/Steve_Southerland,http://youtube.com/RepSteveSoutherland,1.56235E+14,,,10/10/65,
Rep,Representative,Steve,,Stivers,,,R,OH,15,1,M,202-225-2015,,http://stivers.house.gov,,1022 Longworth House Office Building,S001187,45333,H8OH15076,412461,N00029574,RepSteveStivers,http://www.opencongress.org/wiki/Steve_Stivers,http://youtube.com/RepSteveStivers,1.16058E+14,,,3/24/65,Rep.Stivers@opencongress.org
Rep,Representative,Marlin,A.,Stutzman,,,R,IN,3,0,M,202-225-4436,202-226-9870,http://stutzman.house.gov,http://stutzman.house.gov/contacts/new,2418 Rayburn House Office Building,S001188,34230,H0IN03198,412392,N00030891,RepStutzman,http://www.opencongress.org/wiki/Marlin_Stutzman,http://youtube.com/repstutzman,1.09067E+14,,,8/31/76,
Rep,Representative,Austin,,Scott,,,R,GA,8,1,M,202-225-6531,,http://austinscott.house.gov,,2417 Rayburn House Office Building,S001189,11812,H0GA08099,412417,N00032457,AustinScottGA08,http://www.opencongress.org/wiki/Austin_Scott,http://youtube.com/RepAustinScott,1.31178E+14,,,12/10/69,Rep.Austinscott@opencongress.org
Rep,Representative,Bradley,S.,Schneider,,,D,IL,10,1,M,202-225-4835,,http://schneider.house.gov,,1432 Longworth House Office Building,S001190,134948,H2IL10068,412534,N00033101,RepSchneider,,http://youtube.com/RepBradSchneider,4.0103E+14,,,8/20/61,Rep.Schneider@opencongress.org
Rep,Representative,Kyrsten,,Sinema,,,D,AZ,9,1,F,202-225-9888,,https://sinema.house.gov,,1725 Longworth House Office Building,S001191,28338,H2AZ09019,412509,N00033983,RepSinema,,http://youtube.com/repsinema,2.33847E+14,,,7/12/76,Rep.Sinema@opencongress.org
Rep,Representative,Chris,,Stewart,,,R,UT,2,1,M,202-225-9730,,http://stewart.house.gov,,323 Cannon House Office Building,S001192,135930,H2UT02324,412581,N00033932,RepChrisStewart,,http://youtube.com/repchrisstewart,2.42043E+14,,,7/15/60,Rep.Stewart@opencongress.org
Rep,Representative,Eric,,Swalwell,,,D,CA,15,1,M,202-225-5065,,http://swalwell.house.gov,,129 Cannon House Office Building,S001193,129529,H2CA15094,412514,N00033508,RepSwalwell,,http://youtube.com/ericswalwell,4.50131E+14,,,11/16/80,Rep.Swalwell@opencongress.org
Sen,Senator,Brian,Emanuel,Schatz,,,D,HI,Senior Seat,1,M,202-224-3934,,http://www.schatz.senate.gov,,722 Hart Senate Office Building,S001194,17852,S4HI00136,412507,N00028138,SenBrianSchatz,,http://youtube.com/senbrianschatz,3.57806E+14,,III,10/20/72,Sen.Schatz@opencongress.org
Rep,Representative,Jason,T.,Smith,,,R,MO,8,1,M,202-225-4404,,http://jasonsmith.house.gov,,1118 Longworth House Office Building,S001195,59318,H4MO08162,412596,N00035282,RepJasonSmith,,http://youtube.com/RepJasonSmith,5.44741E+14,,,6/16/80,Rep.Jasonsmith@opencongress.org
Rep,Representative,Elise,,Stefanik,,,R,NY,21,1,F,202-225-4611,,https://stefanik.house.gov,,318 Cannon House Office Building,S001196,,H4NY21079,412648,N00035523,RepStefanik,,,RepEliseStefanik,,,7/2/84,Rep.Stefanik@opencongress.org
Sen,Senator,Benjamin,Eric,Sasse,,,R,NE,Junior Seat,1,M,202-224-4224,,http://www.sasse.senate.gov/public,,386a Russell Senate Office Building,S001197,,S4NE00090,412671,N00035544,SenSasse,,,SenatorSasse,,II,2/22/72,Sen.Sasse@opencongress.org
Sen,Senator,Dan,,Sullivan,,,R,AK,Junior Seat,1,M,202-224-3004,,http://www.sullivan.senate.gov,,702 Hart Senate Office Building,S001198,,S4AK00214,412665,N00035774,SenDanSullivan,,,SenDanSullivan,,II,11/13/64,Sen.Sullivan@opencongress.org
Rep,Representative,Lloyd,,Smucker,,,R,PA,16,1,M,202-225-2411,,,,516 Cannon House Office Building,S001199,,,412722,,,,,,,,,
Rep,Representative,Darren,,Soto,,,D,FL,9,1,M,202-225-9889,,,,1429 Longworth House Office Building,S001200,,,412695,,,,,,,,,
Rep,Representative,Thomas,,Suozzi,,,D,NY,3,1,M,202-225-3335,,,,226 Cannon House Office Building,S001201,,,412717,,,,,,,,,
Rep,Representative,John,S.,Tanner,,,D,TN,8,0,M,,,http://www.house.gov/tanner,,,T000038,27074,H8TN08033,400395,N00003254,,http://www.opencongress.org/wiki/John_Tanner,,,,,9/22/44,
Rep,Representative,Ellen,O.,Tauscher,,,D,CA,10,0,F,,,http://www.house.gov/tauscher,,,T000057,94,H6CA10088,400396,N00007422,,http://www.opencongress.org/wiki/Ellen_Tauscher,http://youtube.com/RepEllenTauscher,,,,11/15/51,
Rep,Representative,Gene,,Taylor,,,D,MS,4,0,M,,,http://www.house.gov/genetaylor,,,T000074,26932,H8MS05047,400399,N00003350,,http://www.opencongress.org/wiki/Gene_Taylor,http://youtube.com/repgenetaylor,,,,9/17/53,
Rep,Representative,Bennie,G.,Thompson,,,D,MS,2,1,M,202-225-5876,,http://benniethompson.house.gov,,2466 Rayburn House Office Building,T000193,26929,H4MS02068,400402,N00003288,BennieGThompson,http://www.opencongress.org/wiki/Bennie_Thompson,http://youtube.com/RepBennieThompson,7259193379,,,1/28/48,Rep.Benniethompson@opencongress.org
Rep,Representative,Mac,M.,Thornberry,,,R,TX,13,1,M,202-225-3706,,http://thornberry.house.gov,,2208 Rayburn House Office Building,T000238,21706,H4TX13014,400404,N00006052,MacTXPress,http://www.opencongress.org/wiki/William_Thornberry,http://youtube.com/RepMacThornberry,7760165627,,,7/15/58,Rep.Thornberry@opencongress.org
Sen,Senator,John,,Thune,,,R,SD,Senior Seat,1,M,202-224-2321,,http://www.thune.senate.gov,,511 Dirksen Senate Office Building,T000250,398,S2SD00068,400546,N00004572,SenJohnThune,http://www.opencongress.org/wiki/John_Thune,http://youtube.com/johnthune,,,III,1/7/61,Sen.Thune@opencongress.org
Rep,Representative,Todd,,Tiahrt,,,R,KS,4,0,M,,,http://www.house.gov/tiahrt,,,T000260,21953,H4KS04087,400405,N00008144,RepToddTiahrt,http://www.opencongress.org/wiki/Todd_Tiahrt,http://youtube.com/CongressmanTiahrt,,,,6/15/51,
Rep,Representative,John,F.,Tierney,,,D,MA,6,0,M,202-225-8020,202-225-5915,http://tierney.house.gov,https://tierney.house.gov/contact/email-me,2238 Rayburn House Office Building,T000266,553,H4MA06033,400407,N00000226,RepTierney,http://www.opencongress.org/wiki/John_Tierney,http://youtube.com/CongressmanTierney,2.03761E+14,,,9/18/51,
Rep,Representative,Edolphus,,Towns,,Ed,D,NY,10,0,M,202-225-5936,202-225-1018,http://www.house.gov/towns,http://www.house.gov/towns/contact_form_zipcheck.shtml,2232 Rayburn House Office Building,T000326,26973,H2NY11017,400409,N00001082,edtowns,http://www.opencongress.org/wiki/Edolphus_Towns,http://youtube.com/CongressmanEdTowns,EdTowns,,,7/21/34,
Rep,Representative,Thomas,G.,Tancredo,,Tom,R,CO,6,0,M,,,http://tancredo.house.gov,,,T000458,17030,H8CO06054,400394,N00006103,,http://www.opencongress.org/wiki/Tom_Tancredo,,,,,12/20/45,
Rep,Representative,Lee,R.,Terry,,,R,NE,2,0,M,202-225-4155,202-226-5452,http://leeterry.house.gov,http://leeterry.house.gov/contact/,2266 Rayburn House Office Building,T000459,21276,H8NE02139,400400,N00005321,LEETERRYNE,http://www.opencongress.org/wiki/Lee_Terry,http://youtube.com/NebraskaTerry,3.93887E+11,,,1/29/62,
