,description,google_link,link,name,thumbnail
1194,"Our work is based on the principles outlined in the Indivisible Guide. We are ... 
Knoxville, TN: The Women's March Coalition will honor “Sheroes” at the Women's
 ...",http://www.google.com/url?q=http://indivisibletennessee.com/&sa=U&ved=0ahUKEwjmuOSGsevSAhVs1oMKHZ7nDpoQFggjMAM&usg=AFQjCNFlNNRmo4FfPsplxwaMIxjMqcZfBw,http://indivisibletennessee.com/,Indivisible Tennessee – Resisting In The Age Of Trump,
1201,"See more of Indivisible Fort Lauderdale by logging into Facebook ... Indivisible 
Fort Lauderdale shared Womens March Florida-Treasure Coast Chapter's event.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleFTL/&sa=U&ved=0ahUKEwjUlZGHsevSAhWJz4MKHRADCfoQFggUMAA&usg=AFQjCNHbYbFfE865DliVJ9zT1xQIOV_Mug,https://www.facebook.com/IndivisibleFTL/,Indivisible Fort Lauderdale | Facebook,
1205,"Feb 21, 2017 ... Source: Indivisible South Florida email. Senator Bill Nelson. 3416 South 
University Drive. Fort Lauderdale, FL 33328. Phone: [masked]. ****.",http://www.google.com/url?q=https://www.meetup.com/Resist-Boca-Raton/events/237811002/&sa=U&ved=0ahUKEwjUlZGHsevSAhWJz4MKHRADCfoQFggpMAQ&usg=AFQjCNEuDZFo8bpAJRB1Ujp1wSCFMY8oYQ,https://www.meetup.com/Resist-Boca-Raton/events/237811002/,INDIVISIBLE FORT LAUDERDALE: WEEKLY RALLY AT SENATOR ...,
1206,"3416 South University Drive. Fort Lauderdale, FL 33328. Phone: [masked] Plenty 
of free parking. -- Indivisible For Lauderdale Contact Info: Mary F. Macomber",http://www.google.com/url?q=https://www.meetup.com/Resist-Boca-Raton/events/237690294/&sa=U&ved=0ahUKEwjUlZGHsevSAhWJz4MKHRADCfoQFggvMAU&usg=AFQjCNHx0nmxl4vEcoPDRf23ru-CtXKc2A,https://www.meetup.com/Resist-Boca-Raton/events/237690294/,INDIVISIBLE FORT LAUDERDALE: RALLY AT SENATOR ... - Meetup,
1207,"Indivisible South Florida seeks to “plug in” activists from all walks of life, “turn on” 
... The Sunshine Cathedral• 1480 SW 9th Avenue, Fort Lauderdale, FL 33315.",http://www.google.com/url?q=https://www.indivisiblesouthflorida.com/&sa=U&ved=0ahUKEwjUlZGHsevSAhWJz4MKHRADCfoQFgg0MAY&usg=AFQjCNFa-2Poee5bqLzLaWqHEgG3NthINA,https://www.indivisiblesouthflorida.com/,Indivisible South Florida,
1211,"Laura Gross Bandara shared Salt Lake Indivisible's post. ... President Donald 
Trump at the Wallace F. Bennett Federal Building in Salt Lake City on Tuesday.",http://www.google.com/url?q=https://www.facebook.com/groups/411324352590429/&sa=U&ved=0ahUKEwjo67OHsevSAhUB2oMKHeV2AuQQFggUMAA&usg=AFQjCNEUqm7_XepgLxifAa0AAzFn0r5LIA,https://www.facebook.com/groups/411324352590429/,Utah Indivisible Public Group | Facebook,
1222,General Assembly Update https://www.facebook.com/events/201643693653995 ...,http://www.google.com/url?q=https://www.meetup.com/Peninsula-Indivisible/&sa=U&ved=0ahUKEwiQltmHsevSAhXD54MKHbTmAR8QFggaMAE&usg=AFQjCNETJ-0VB36SBsMXV3u8nfi_7YY2wA,https://www.meetup.com/Peninsula-Indivisible/,"Peninsula Indivisible (Yorktown, VA) | Meetup",
1223,"Trump in Newport News Thursday. Any plans to let him know how Virginians feel 
about him? If you want help spread the word about any actions send a...",http://www.google.com/url?q=https://www.facebook.com/permalink.php%3Fstory_fbid%3D1928526700710732%26id%3D1903755849854484&sa=U&ved=0ahUKEwiQltmHsevSAhXD54MKHbTmAR8QFggmMAI&usg=AFQjCNGa54Jwt9Mr3BOkFas_1mUh4L1d7w,https://www.facebook.com/permalink.php?story_fbid=1928526700710732&id=1903755849854484,Trump in Newport News Thursday. Any... - Indivisible Virginia ...,
1230,"What's Up with your AL District 5 Indivisible - Calls to Action, Indivisible in ..... 
Indivisible - 5th District North Alabama shared March for Science / Huntsville - AL.",http://www.google.com/url?q=https://www.facebook.com/indivisible5thalabama/&sa=U&ved=0ahUKEwjtp4OIsevSAhUB54MKHZu3CDUQFggUMAA&usg=AFQjCNEIHRkcarXXsF3Vt1gchVPWTAgHcQ,https://www.facebook.com/indivisible5thalabama/,Indivisible - 5th District North Alabama | Facebook,
1240,"Tue 9:30 AM MST · 2200 E Camelback Rd, Phoenix, AZ 85016-3416, United 
States .... Dan O'Neal, Indivisible Phoenix, Mary Santy and 3 others like this.",http://www.google.com/url?q=https://www.facebook.com/indivisiblephoenix/&sa=U&ved=0ahUKEwi-hbCIsevSAhUJ4YMKHQ_6CcYQFggUMAA&usg=AFQjCNFugMXJMr1OFzoXc_vBCqD-vS36Tg,https://www.facebook.com/indivisiblephoenix/,Indivisible Phoenix | Facebook,
1241,"#Resist: Tempe · Event Organizer · #TheResistance Phoenix - WePersist! 
Member · Arizona Liberty R3VOLUTION. Member ... Phoenix, AZ. Founded Feb 3
 ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Phoenix/member/222047548/&sa=U&ved=0ahUKEwi-hbCIsevSAhUJ4YMKHQ_6CcYQFggZMAE&usg=AFQjCNEOAlvVbuuBEjQyhP8ujLwn5NoElQ,https://www.meetup.com/Resist-Phoenix/member/222047548/,"Indivisible - #Resist: Phoenix (Phoenix, AZ) | Meetup",
1249,"Capitol Phone: (512) 463-0127. Capitol Address: P.O. Box 12068, Capitol Station 
Austin, TX 78711. District Address: 7 North Park Plaza Brownsville TX 78521",http://www.google.com/url?q=https://www.indivisibleaustin.com/resources/texas-legislature-contacts/&sa=U&ved=0ahUKEwiz-92IsevSAhVK2IMKHVeJAOAQFggUMAA&usg=AFQjCNFKGngsCOHTOrdZzZMO1Q9dkMt5HA,https://www.indivisibleaustin.com/resources/texas-legislature-contacts/,Texas Legislature – INDIVISIBLE AUSTIN,
1259,"Indivisible Worcester First Meetup! Public. · Hosted ... Hide Map. 1241 Main St, 
Worcester, MA 01603-1851, United States ... Created for Indivisible Worcester 
MA ...",http://www.google.com/url?q=https://www.facebook.com/events/1242078739218009/&sa=U&ved=0ahUKEwiWgI2JsevSAhUp_4MKHfSrBCAQFggZMAE&usg=AFQjCNERXMSWV3vpXak2x85rfG7HdeNFyg,https://www.facebook.com/events/1242078739218009/,Indivisible Worcester First Meetup! - Facebook,
1264,Concerned about where the country is heading? You're not alone. Join others ...,http://www.google.com/url?q=https://www.meetup.com/en-AU/Resist-Worcester/&sa=U&ved=0ahUKEwiWgI2JsevSAhUp_4MKHfSrBCAQFgg4MAc&usg=AFQjCNGe_-7Zdx5IfJjdkSJAUlcakheBKw,https://www.meetup.com/en-AU/Resist-Worcester/,"#Resist: Worcester (Worcester, MA) | Meetup",
1267,"Cape Fear Indivisible shared Together We Will North Carolina's event. ... able to 
sell enough of them (75) there will be a distribution point here in Fayetteville.",http://www.google.com/url?q=https://www.facebook.com/CapeFearIndivisible/&sa=U&ved=0ahUKEwiBq7yJsevSAhVh74MKHYjMAloQFggUMAA&usg=AFQjCNE2u4YeYfD320cIF2OBCjrsO1Az6g,https://www.facebook.com/CapeFearIndivisible/,Cape Fear Indivisible | Facebook,
1268,"Indivisible Downtown Fayetteville. 1. February 18 ... Cape Fear Indivisible: https://
m.facebook.com/groups/744162489079748?ref=bookmarks ... Fayetteville, NC.",http://www.google.com/url?q=https://www.meetup.com/Resist-Fayetteville/events/237709077/&sa=U&ved=0ahUKEwiBq7yJsevSAhVh74MKHYjMAloQFggZMAE&usg=AFQjCNHfZjUKOtjonlhrlNziRRwDCA-7ow,https://www.meetup.com/Resist-Fayetteville/events/237709077/,Indivisible Downtown Fayetteville - #Resist: Fayetteville (Fayetteville ...,
1277,"Jan 26, 2017 ... This is an umbrella group for anyone in the Jackson, MS, Central Mississippi ... 
Jackson Progressives Message Board › Indivisible Guide: A ...",http://www.google.com/url?q=https://www.meetup.com/Jackson-Progressives/messages/boards/thread/50550641&sa=U&ved=0ahUKEwjs5eaJsevSAhVl4IMKHc28AakQFggUMAA&usg=AFQjCNFAUY-hDCZfaFaWA3ovsrpMkRRCZw,https://www.meetup.com/Jackson-Progressives/messages/boards/thread/50550641,Indivisible Guide: A Practical Guide For Resisting The Trump ...,
1279,"Indivisible: Your Hard Work is Working – It Shows in the Good News ..... Call 
Hannah-Beth Jackson: “ Yes” on CA Environmental Defense Bills SB 49 and SB 
50. .... Ms. Verma is clearly aligned with the Republicans' mission to cut Health 
Care ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleVentura/&sa=U&ved=0ahUKEwjs5eaJsevSAhVl4IMKHc28AakQFggfMAI&usg=AFQjCNHhx5t9UPhOWalPk8aDKJF2DMp8qQ,https://www.facebook.com/IndivisibleVentura/,Indivisible Ventura | Facebook,
1280,"We are so grateful for all of our backers and fans of Indivisible! .... arrested by 
Immigration and Customs Enforcement in Jackson, Mississippi, on Wednesday ...",http://www.google.com/url?q=https://www.facebook.com/indivisiblefilm/&sa=U&ved=0ahUKEwjs5eaJsevSAhVl4IMKHc28AakQFggkMAM&usg=AFQjCNEvEHxIET3QPz4m7i7kM-Y9vF_vDQ,https://www.facebook.com/indivisiblefilm/,Indivisible | Facebook,
1288,"Indivisible Guide. 160006 likes · 31772 talking about this. Former congressional 
staffers reveal best practices for making Congress listen.",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwj4yY-KsevSAhUkxoMKHUacDFoQFgggMAI&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
1289,"This is the public Facebook page for Tallahassee Indivisible, a group based on 
the... ... Democratic Action Network of Tallahassee and North Florida. · 6 hrs ·.",http://www.google.com/url?q=https://www.facebook.com/indivisibletallahassee/&sa=U&ved=0ahUKEwj4yY-KsevSAhUkxoMKHUacDFoQFgglMAM&usg=AFQjCNFV2qddr8udpBmLJShs0na4p-K-Zw,https://www.facebook.com/indivisibletallahassee/,Tallahassee Indivisible | Facebook,
1290,"Below is a message from the meeting organizers, Resist Trump Tallahassee. You 
can get on their email list by emailing [masked]. ""If you are coming from work, ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Tallahassee/&sa=U&ved=0ahUKEwj4yY-KsevSAhUkxoMKHUacDFoQFggqMAQ&usg=AFQjCNEROc8_E3HzcIdUSLtGPZ3DnW5-6g,https://www.meetup.com/Resist-Tallahassee/,"#Resist: Tallahassee (Tallahassee, FL) | Meetup",
1296,"Hosted by Indivisible Aurora ... 555 S Eola Rd, Aurora, IL 60504-8986, United 
States ... Indivisible Aurora is a community in Illinois focused on activating local ...",http://www.google.com/url?q=https://www.facebook.com/events/248512128938524/%3Facontext%3D%257B%2522ref%2522%253A%252298%2522%252C%2522action_history%2522%253A%2522null%2522%257D&sa=U&ved=0ahUKEwiyicGKsevSAhWDyoMKHaVsAK0QFggUMAA&usg=AFQjCNFII-LlqijwfCje17Ah4TosGsbw1A,https://www.facebook.com/events/248512128938524/?acontext=%7B%22ref%22%3A%2298%22%2C%22action_history%22%3A%22null%22%7D,Indivisible Aurora Kickoff Meeting - Facebook,
1297,"Indivisible Aurora. 221 likes · 48 talking about this. Indivisible Aurora is a 
community in Illinois focused on activating local progressive political...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleAurora/&sa=U&ved=0ahUKEwiyicGKsevSAhWDyoMKHaVsAK0QFggZMAE&usg=AFQjCNFQpoZrHcdOoDV8OkoH3JL_wgFAEg,https://www.facebook.com/IndivisibleAurora/,Indivisible Aurora | Facebook,
1301,"Feb 23, 2017 ... Indivisible Chicago ... Bill Foster District Office - Suite 204 2711 East New York 
Street Aurora, IL, 60502 United States. drop in of thanks. 0 Likes.",http://www.google.com/url?q=https://www.indivisiblechicago.com/dayofaction/2017/2/23/statewide-day-of-action-11th-congressional-district-bill-foster&sa=U&ved=0ahUKEwiyicGKsevSAhWDyoMKHaVsAK0QFgguMAU&usg=AFQjCNHaA02A2497i_ARuwx64FDTp3j1Dg,https://www.indivisiblechicago.com/dayofaction/2017/2/23/statewide-day-of-action-11th-congressional-district-bill-foster,Statewide Day of Action! 11th Congressional District - Bill Foster ...,
1303,"Fox Valley Business Network - Aurora Business Unit. We're 936 ... Dynamic 
Professional Women's Network Illinois DPWN. We're 708 ... Indivisible Kane 
County.",http://www.google.com/url?q=https://www.meetup.com/cities/us/60506/&sa=U&ved=0ahUKEwiyicGKsevSAhWDyoMKHaVsAK0QFgg5MAc&usg=AFQjCNEobdn8fkBP0-Ux_rnK_1hEuNmcXA,https://www.meetup.com/cities/us/60506/,"Meetups near Aurora, Illinois | Meetup",
1304,"... 100 miles; any distance. of. North Aurora, IL ... Fox Valley Business Network - 
Aurora Business Unit. We're 959 .... Indivisible Kane County. We're 95 Members.",http://www.google.com/url?q=https://www.meetup.com/cities/us/60542/&sa=U&ved=0ahUKEwiyicGKsevSAhWDyoMKHaVsAK0QFgg-MAg&usg=AFQjCNEORRdS8luiDsrP2WF0_JwWlbubbQ,https://www.meetup.com/cities/us/60542/,"Meetups near North Aurora, Illinois | Meetup",
1306,Please be sure to also bookmark our website <http://www.mountainindivisible ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-San-Bernardino-Mountains/&sa=U&ved=0ahUKEwie2eaKsevSAhXm7oMKHaccCisQFggUMAA&usg=AFQjCNG2Jf3ix5snpQuAjGZHXpOVzMJE6w,https://www.meetup.com/Indivisible-San-Bernardino-Mountains/,"Indivisible San Bernardino Mountains (Crestline, CA) | Meetup",
1308,"The goal of Indivisible California Congressional District 27 is to use the tactics 
outlined in The Indivisible Guide to resist and constrain the effects of the Trump ...",http://www.google.com/url?q=https://www.facebook.com/events/1914416012111384/%3Facontext%3D%257B%2522ref%2522%253A%252298%2522%252C%2522action_history%2522%253A%2522null%2522%257D&sa=U&ved=0ahUKEwie2eaKsevSAhXm7oMKHaccCisQFggiMAI&usg=AFQjCNGuXavVL-7rQt_aNbdmnB4C3wwlnA,https://www.facebook.com/events/1914416012111384/?acontext=%7B%22ref%22%3A%2298%22%2C%22action_history%22%3A%22null%22%7D,Indivisible Claremont: Speaker Jan Roselle & Action Group Meeting,
1315,We will visit Rep. Royce's Brea office as a group. More specific information ...,http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/visit-rep-royces-brea-office/&sa=U&ved=0ahUKEwie2eaKsevSAhXm7oMKHaccCisQFghOMAk&usg=AFQjCNGJtpxFIZpkIIbGzZDLNjMOKQFIhA,https://indivisibleca-d39.org/eventsingle/visit-rep-royces-brea-office/,Visit to Rep. Royce's Brea Office - INDIVISIBLE CA-D39,
1321,"Indivisible Meetings. indivisible ri rhode island, like off meeting ... Public (Weaver) 
Library, 41 Grove Avenue, East Providence Guest Speaker: Rep.",http://www.google.com/url?q=http://indivisibleri.com/%3Fpage_id%3D153&sa=U&ved=0ahUKEwjb9Y-LsevSAhWh6oMKHU7kCUEQFggwMAU&usg=AFQjCNH_I0CMNCFqpZrNCKQ8xKmmAyLALA,http://indivisibleri.com/?page_id=153,Indivisible Meetings | Indivisible RI,
1322,"Mar 4, 2017 ... #Resist: Providence ... 600 Sandy Ln, Warwick, RI (map) ... We will discuss 
details of what the Indivisible movement is all about, what we do, ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Providence/events/238089010/&sa=U&ved=0ahUKEwjb9Y-LsevSAhWh6oMKHU7kCUEQFgg1MAY&usg=AFQjCNHm2lpwr8rQ83ILxLp1t9qtEAG78g,https://www.meetup.com/Resist-Providence/events/238089010/,Warwick: Indivisible Information Meeting - #Resist: Providence ...,
1323,"IndiVISIBLE was not just a one-time theme, but a vision for the future as we all ... 
RI Pride learned of the Community Safety Act (CSA), put forth in Providence by ...",http://www.google.com/url?q=https://www.facebook.com/CommunitySafetyAct/posts/1033439146728284&sa=U&ved=0ahUKEwjb9Y-LsevSAhWh6oMKHU7kCUEQFgg7MAc&usg=AFQjCNENNlFM45DGMIdZ5MZEw4tfXk_-lg,https://www.facebook.com/CommunitySafetyAct/posts/1033439146728284,"""During our 40th Anniversary in 2016, it... - Community Safety Act ...",
1330,"DAA Indivisible SCV added a new photo. ..... Of all the Republican districts in the 
entire U.S., California's 25th ranks 31st in ...the decline of uninsured since the ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleSCV/&sa=U&ved=0ahUKEwj2l5OMsevSAhWJ24MKHZObAjIQFggwMAU&usg=AFQjCNFt1UkVvDdKKMQcfIhcpo21zCHVBw,https://www.facebook.com/IndivisibleSCV/,DAA Indivisible SCV | Facebook,
1331,"DAA Indivisible SCV added a new photo. .... DAA Indivisible SCV shared a post. 
... Of all the Republican districts in the entire U.S., California's 25th ranks 31st in ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleSCV/%3Fhc_ref%3DPAGES_TIMELINE&sa=U&ved=0ahUKEwj2l5OMsevSAhWJ24MKHZObAjIQFgg1MAY&usg=AFQjCNGDw0TyzPakG21kNzGZESl91gcQ5w,https://www.facebook.com/IndivisibleSCV/?hc_ref=PAGES_TIMELINE,DAA Indivisible SCV | Facebook,
1332,"Democratic Alliance for Action of Santa Clarita - DAA, Santa Clarita, California. 
770 likes · 138 talking about this · 29 were here. The Democratic Club...",http://www.google.com/url?q=https://www.facebook.com/DAAofSCV/&sa=U&ved=0ahUKEwj2l5OMsevSAhWJ24MKHZObAjIQFgg6MAc&usg=AFQjCNH9icEB8K8nuAU83qsPrMmPyjwbEA,https://www.facebook.com/DAAofSCV/,Democratic Alliance for Action of Santa Clarita - DAA | Facebook,
1334,"Check the Indivisible Guide's action calendar. ... Mon, Mar 20, 7pm: CA-25 United 
for Progress monthly meeting at Vincenzo's Pizza in Newhall; Sat, Mar 25, ...",http://www.google.com/url?q=http://www.indivisiblelosangeles.com/action.html&sa=U&ved=0ahUKEwj2l5OMsevSAhWJ24MKHZObAjIQFghHMAk&usg=AFQjCNFDTJTROxiT-s8rWbjDWTDrJ9_Ygw,http://www.indivisiblelosangeles.com/action.html,Action - Indivisible​​Los Angeles,
1335,"This page will post announcements of Indivisible and Democratic Party events, to 
help... ... Jaime Herrera Beutler's Office in Vancouver, WA ... 2 events taking ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleCCW/&sa=U&ved=0ahUKEwii9tiMsevSAhWpx4MKHceaCpcQFggUMAA&usg=AFQjCNGC9vsTIvFmUG0MPh_5CfmL2g4O7w,https://www.facebook.com/IndivisibleCCW/,Indivisible Clark County WA | Facebook,
1336,"Indivisible Team for 3rd Congressional District in Washington State Represented 
by ... Sat 7:00 PM PDT · 600 Columbia St, Vancouver, WA 98660, United States.",http://www.google.com/url?q=https://www.facebook.com/WA-3-Indivisible-Team-220871604988454/&sa=U&ved=0ahUKEwii9tiMsevSAhWpx4MKHceaCpcQFggZMAE&usg=AFQjCNGBP5lJPT4oXFd8jHB4QhAksgehaQ,https://www.facebook.com/WA-3-Indivisible-Team-220871604988454/,WA-3 Indivisible Team | Facebook,
1338,"ContactS. Washington, DC. 1130 Longworth HOB Washington, DC 20515. 
Phone: (202) 225-3536. Vancouver. O.O. Howard House (Officers' Row)",http://www.google.com/url?q=https://www.indivisiblewa.com/district-3/&sa=U&ved=0ahUKEwii9tiMsevSAhWpx4MKHceaCpcQFggkMAM&usg=AFQjCNHJtpYaiz5_teErjQYHLEZYBAnosg,https://www.indivisiblewa.com/district-3/,District 3 — INDIVISIBLE WA,
1344,Find Meetups and meet people in your local community who share your interests.,http://www.google.com/url?q=https://www.meetup.com/cities/us/wa/vancouver/&sa=U&ved=0ahUKEwii9tiMsevSAhWpx4MKHceaCpcQFghFMAk&usg=AFQjCNEHJMOyb-SdK-AobAw9lyIsgPlnuw,https://www.meetup.com/cities/us/wa/vancouver/,"Meetups near Vancouver, Washington | Meetup",
1346,"The Liberty Tree believes that we must be vigilant, visible and vocal. Our ...",http://www.google.com/url?q=https://www.meetup.com/DFWlibertytree/&sa=U&ved=0ahUKEwjw8IKNsevSAhWB7YMKHWAOBi8QFggaMAE&usg=AFQjCNHpGFGicFYnG4C45KudgH5A9n0lQw,https://www.meetup.com/DFWlibertytree/,"Indivisible (Liberty Tree) - DFW (Plano, TX) | Meetup",
1347,"Meetups in Grand Prairie. These are just some of the ... 100 miles; any distance. 
of. Grand Prairie, TX ... Indivisible (Liberty Tree) - DFW. We're 661 Members.",http://www.google.com/url?q=https://www.meetup.com/cities/us/tx/grand_prairie/&sa=U&ved=0ahUKEwjw8IKNsevSAhWB7YMKHWAOBi8QFggmMAI&usg=AFQjCNG5vmE72dS130YnINub3pV21c4vHA,https://www.meetup.com/cities/us/tx/grand_prairie/,"Grand Prairie, TX - Meetup",
1348,"Meetups in Grand Prairie. These are just some of the ... 100 miles; any distance. 
of. Grand Prairie, TX ... Indivisible (Liberty Tree) - DFW. We're 542 Members.",http://www.google.com/url?q=https://www.meetup.com/cities/us/75051/&sa=U&ved=0ahUKEwjw8IKNsevSAhWB7YMKHWAOBi8QFggrMAM&usg=AFQjCNFeX_RFzerE2rMV-3XvtVzk_l97QQ,https://www.meetup.com/cities/us/75051/,"Grand Prairie, TX - Meetup",
1349,"Indivisible Austin supports citizen activists in Central Texas by providing 
leadership, resources, tools, and training to oppose authoritarianism and defend
 ...",http://www.google.com/url?q=https://www.indivisibleaustin.com/&sa=U&ved=0ahUKEwjw8IKNsevSAhWB7YMKHWAOBi8QFggwMAQ&usg=AFQjCNHmhsIzzB8hgBRF3WrMXmN9kj6CnQ,https://www.indivisibleaustin.com/,INDIVISIBLE AUSTIN,
1350,"New! TX-25 Website On Facebook: TX-25 Indivisible We Stand Indivisible TX-25 
on Twitter Indivisible TX-25E on Twitter Indivisible TX-25 East Austin Facebook ...",http://www.google.com/url?q=https://www.indivisibleaustin.com/take-action-now/congressional-districts/district-25/&sa=U&ved=0ahUKEwjw8IKNsevSAhWB7YMKHWAOBi8QFgg1MAU&usg=AFQjCNFJ3Bl7DJ9jgZecvdwyLHph1CPnng,https://www.indivisibleaustin.com/take-action-now/congressional-districts/district-25/,Roger Williams (TX-25) – INDIVISIBLE AUSTIN,
